user_id,trial_id,part,video_path,question,category,gt_answer,frames,frame_50_rating,frame_55_rating,frame_60_rating,frame_64_rating,frame_65_rating,frame_66_rating,frame_70_rating,frame_75_rating,frame_78_rating,frame_80_rating,ratings_list,good_datapoint,comment,reaction_time_ms,timestamp
debarpan,66,2,images/NExTVideo/1106/6016405951.mp4,Is the black dog on the sofa?,Compositional,yes,"[67, 80, 85, 100, 123, 150, 160, 170, 190, 193]",8,8,6,5,2,7,7,8,9,10,"[8, 8, 6, 5, 2, 7, 7, 8, 9, 10]",yes,,55400,2026-05-03T15:19:06.285781
debarpan,75,2,images/NExTVideo/0053/3701610241.mp4,Has the plane landed?,Semantic,no,"[100, 110, 120, 122, 124, 126, 128, 130, 131, 132]",10,7,4,3,2,1,7,8,9,9,"[10, 7, 4, 3, 2, 1, 7, 8, 9, 9]",yes,,41178,2026-05-03T15:19:50.722846
debarpan,102,2,images/NExTVideo/0026/5986131986.mp4,Is the girl left of the tree?,Geometric,yes,"[117, 138, 185, 201, 211, 223, 235, 246, 273, 289]",5,5,5,5,5,5,5,5,5,5,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",no,"Discard this. invalid, there are two trees.",31051,2026-05-03T15:20:25.023250
debarpan,97,2,images/NExTVideo/0008/6320611157.mp4,Is the toddler sitting?,Semantic,no,"[0, 972, 1004, 1024, 1032, 1187, 1201, 1291, 1654, 1757]",9,8,7,7,7,3,1,2,5,8,"[9, 8, 7, 7, 7, 3, 1, 2, 5, 8]",yes,,4204072,2026-05-03T16:30:32.352593
debarpan,59,2,images/NExTVideo/1105/4375052499.mp4,Is the baby girl in middle of the boys?,Compositional,no,"[6, 20, 30, 40, 53, 58, 80, 100, 112, 115]",8,8,5,4,4,5,6,8,8,8,"[8, 8, 5, 4, 4, 5, 6, 8, 8, 8]",yes,,43294,2026-05-03T16:31:18.882188
debarpan,100,2,images/NExTVideo/0020/2454242177.mp4,Is the baby standing?,Semantic,no,"[1, 73, 158, 189, 267, 423, 432, 512, 548, 717]",9,9,8,5,7,2,5,8,9,8,"[9, 9, 8, 5, 7, 2, 5, 8, 9, 8]",yes,,51811,2026-05-03T16:32:13.991408
debarpan,107,2,images/NExTVideo/0033/2834146886.mp4,Is the dog inside the dogbed?,Geometric,no,"[680, 691, 708, 717, 725, 741, 752, 769, 859, 871]",9,8,6,3,1,2,3,5,8,10,"[9, 8, 6, 3, 1, 2, 3, 5, 8, 10]",yes,,51880,2026-05-03T16:33:09.176801
debarpan,111,2,images/NExTVideo/0038/3277823769.mp4,Is the baby standing?,Semantic,no,"[346, 497, 514, 582, 1477, 1699, 1741, 1753, 1776, 1878]",5,5,5,5,5,5,5,5,5,5,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",no,baby not visible in many frames.,29625,2026-05-03T16:33:42.188600
debarpan,78,2,images/NExTVideo/0054/2971876369.mp4,Are there three grandmas in the image,Compositional,yes,"[225, 240, 250, 276, 277, 290, 300, 305, 307, 310]",8,8,6,5,4,7,7,7,7,8,"[8, 8, 6, 5, 4, 7, 7, 7, 7, 8]",yes,,62139,2026-05-03T16:34:47.664304
debarpan,84,2,images/NExTVideo/0057/7001078933.mp4,Did they impact each other?,Semantic,no,"[325, 350, 360, 365, 367, 368, 370, 373, 375, 380]",10,10,9,3,1,2,6,7,9,10,"[10, 10, 9, 3, 1, 2, 6, 7, 9, 10]",no,change the qsn -> Are the players pushing each other?,90770,2026-05-03T16:36:21.757114
debarpan,90,2,images/NExTVideo/0002/10192494165.mp4,Is the book on baby lap?,Geometric,yes,"[63, 75, 86, 94, 101, 110, 142, 159, 175, 188]",9,9,8,5,3,2,5,6,8,10,"[9, 9, 8, 5, 3, 2, 5, 6, 8, 10]",no,change the qsn to-> Is the book lying on the girl's lap?,99855,2026-05-03T16:38:04.936686
debarpan,88,2,images/NExTVideo/0061/3530395394.mp4,Is there a pig in the picture?,Semantic,[yes yes],"[830, 835, 840, 850, 855, 880, 890, 900, 905, 910]",9,9,8,5,3,2,4,6,8,9,"[9, 9, 8, 5, 3, 2, 4, 6, 8, 9]",yes,,67195,2026-05-03T16:39:15.518722
debarpan,109,2,images/NExTVideo/0034/4740345442.mp4,Is the blue boy foot on the ground?,Compositional,no,"[1, 36, 471, 460, 456, 42, 93, 120, 106, 347]",5,5,5,5,5,5,5,5,5,5,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",no,discard this. images are not right.,105963,2026-05-03T16:41:04.760202
debarpan,74,2,images/NExTVideo/0052/10041199716.mp4,Is child feeding the baby,Semantic,no,"[1700, 1720, 1730, 1740, 1760, 1770, 1780, 1840, 1845, 1850]",9,9,8,7,4,6,8,9,10,10,"[9, 9, 8, 7, 4, 6, 8, 9, 10, 10]",no,change the qsn to-> Is the girl feeding the baby?,101046,2026-05-03T16:42:49.038568
debarpan,67,2,images/NExTVideo/1106/7828681900.mp4,Are there exactly 3 birds in the scene?,Geometric,yes,"[405, 410, 415, 420, 431, 440, 445, 450, 455, 473]",8,8,8,7,5,4,5,6,7,9,"[8, 8, 8, 7, 5, 4, 5, 6, 7, 9]",yes,,55899,2026-05-03T16:43:48.225243
debarpan,76,2,images/NExTVideo/0053/5599511471.mp4,Did the person catch the ball,Semantic,no,"[84, 85, 86, 87, 88, 91, 92, 93, 94, 95]",9,9,9,9,9,3,5,8,9,10,"[9, 9, 9, 9, 9, 3, 5, 8, 9, 10]",no,change the qsn -> Is the player holding the ball in his hands?,108013,2026-05-03T16:45:39.601771
debarpan,57,2,images/NExTVideo/1104/5508995205.mp4,Are exactly 2 adults holding babies in the pool?,Compositional,[yes yes],"[500, 520, 540, 580, 600, 628, 650, 665, 680, 700]",9,9,7,3,2,2,4,6,8,8,"[9, 9, 7, 3, 2, 2, 4, 6, 8, 8]",yes,,55036,2026-05-03T16:46:37.993051
debarpan,61,2,images/NExTVideo/1105/6709738709.mp4,Is the cat opening its mouth?,Semantic,yes,"[1620, 1630, 1635, 1638, 1642, 1644, 1650, 1655, 1660, 1665]",5,5,5,5,5,5,5,5,5,5,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",no,change the qsn to-> Is the mouth of the cat open?,68229,2026-05-03T16:47:49.563904
debarpan,91,2,images/NExTVideo/0003/5251212639.mp4,Is the dog touching the table?,Geometric,no,"[0, 171, 179, 197, 225, 221, 210, 219, 681, 709]",9,5,3,2,1,6,8,8,8,8,"[9, 5, 3, 2, 1, 6, 8, 8, 8, 8]",no,chnage the qsn to-> Is the leg of the dog touching the table?,170250,2026-05-03T16:50:43.055538
debarpan,106,2,images/NExTVideo/0031/5516830700.mp4,Is the baby standing?,Semantic,no,"[0, 76, 123, 298, 336, 356, 802, 819, 849, 904]",10,9,8,8,5,2,4,8,9,9,"[10, 9, 8, 8, 5, 2, 4, 8, 9, 9]",yes,,52799,2026-05-03T16:51:39.126249
debarpan,92,2,images/NExTVideo/0004/9525696229.mp4,Is the children on the sand?,Geometric,yes,"[0, 74, 120, 138, 159, 231, 170, 188, 206, 221]",9,9,7,6,2,6,2,5,7,9,"[9, 9, 7, 6, 2, 6, 2, 5, 7, 9]",no,change the qsn to-> Is the child wearing bright blue shirt standing away from the water?,257063,2026-05-03T16:55:59.473140
debarpan,89,2,images/NExTVideo/0000/5650793185.mp4,Is the man touching the swing?,Semantic,yes,"[87, 80, 34, 38, 40, 54, 77, 43, 48, 107]",9,8,8,8,8,2,4,5,6,8,"[9, 8, 8, 8, 8, 2, 4, 5, 6, 8]",yes,,49873,2026-05-03T16:56:52.703040
debarpan,62,2,images/NExTVideo/1106/2797596111.mp4,Are there exactly 4 guitarists on the stage?,Compositional,[yes yes],"[608, 615, 623, 628, 637, 666, 689, 700, 724, 792]",10,9,8,7,5,4,4,6,7,8,"[10, 9, 8, 7, 5, 4, 4, 6, 7, 8]",yes,,50121,2026-05-03T16:57:46.118771
debarpan,103,2,images/NExTVideo/0028/3085751774.mp4,Is the girl holding the dog?,Semantic,no,"[172, 85, 442, 461, 531, 565, 594, 619, 652, 716]",9,7,8,5,2,4,6,8,9,10,"[9, 7, 8, 5, 2, 4, 6, 8, 9, 10]",no,change the question to-> Is the dog held by one of the women?,116737,2026-05-03T16:59:46.110600
debarpan,79,2,images/NExTVideo/0054/11276956514.mp4,Are both hands of the priest on the head of the girl,Compositional,no,"[250, 255, 260, 270, 275, 290, 295, 300, 310, 320]",9,9,9,6,2,5,7,8,9,10,"[9, 9, 9, 6, 2, 5, 7, 8, 9, 10]",yes,,54279,2026-05-03T17:00:43.656247
debarpan,83,2,images/NExTVideo/0057/3381752581.mp4,Is the cat standing?,Semantic,no,"[750, 780, 880, 900, 933, 935, 938, 940, 945, 950]",9,9,7,3,1,5,8,9,9,10,"[9, 9, 7, 3, 1, 5, 8, 9, 9, 10]",no,change the qsn to-> Is the cat standing on two legs?,65252,2026-05-03T17:01:52.177515
debarpan,58,2,images/NExTVideo/1105/2623764605.mp4,Are there exactly 2 cats on the floor mat?,Geometric,[yes yes],"[145, 160, 185, 207, 208, 320, 330, 340, 350, 360]",9,8,6,5,6,7,6,4,9,7,"[9, 8, 6, 5, 6, 7, 6, 4, 9, 7]",yes,,64880,2026-05-03T17:03:00.328312
debarpan,108,2,images/NExTVideo/0033/3105754589.mp4,Is the dog sitting on bed?,Semantic,no,"[223, 206, 168, 483, 982, 1070, 1166, 1215, 1287, 1404]",9,9,8,8,7,5,4,8,10,10,"[9, 9, 8, 8, 7, 5, 4, 8, 10, 10]",yes,,58433,2026-05-03T17:04:02.084336
debarpan,96,2,images/NExTVideo/0008/2744507539.mp4,Is the man standing on ground?,Semantic,no,"[15, 38, 53, 76, 89, 116, 125, 133, 153, 287]",10,7,4,3,2,4,7,8,8,10,"[10, 7, 4, 3, 2, 4, 7, 8, 8, 10]",yes,,46772,2026-05-03T17:04:52.208705
