user_id,trial_id,part,video_path,question,category,gt_answer,frames,frame_5_rating,frame_6_rating,frame_7_rating,frame_8_rating,frame_9_rating,frame_17_rating,frame_22_rating,frame_23_rating,frame_24_rating,frame_25_rating,ratings_list,good_datapoint,comment,reaction_time_ms,timestamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sandra,27,1,video_frames_kalash_new_filtered/video_533.mp4,Does the container have its lid on?,,"[yes, yes]","[44, 48, 50, 54, 72, 284, 286, 290, 292, 298]",10,10,10,10,9,5,5,8,8,10,"[10, 10, 10, 10, 9, 5, 5, 8, 8, 10]",no,The panel shown in the image does not seem to be the lid of the container.,185590,2026-05-11T11:14:11.286435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sandra,11,1,video_frames_kalash_new_filtered/video_86.mp4,Is the purple tumbler touching the table?,,yes,"[544, 546, 550, 554, 556, 557, 558, 560, 568, 580]",10,10,10,10,10,10,1,9,10,10,"[10, 10, 10, 10, 10, 10, 1, 9, 10, 10]",yes,,62466,2026-05-11T11:15:16.941687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sandra,44,1,video_frames_kalash_new_filtered/119.webm,Is the brown disk in contact with the persons hand?,,no,"[15, 22, 23, 25, 26, 27, 28, 29, 30, 31]",10,10,6,10,10,10,10,10,10,10,"[10, 10, 6, 10, 10, 10, 10, 10, 10, 10]",yes,,68313,2026-05-11T11:16:28.467819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sandra,30,1,video_frames_kalash_new_filtered/video_945.mp4,Is the iron on the red sweater?,,"[no, no]","[336, 338, 340, 346, 503, 529, 530, 535, 540, 543]",10,10,10,10,9,8,9,10,10,10,"[10, 10, 10, 10, 9, 8, 9, 10, 10, 10]",yes,,41115,2026-05-11T11:17:12.774432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sandra,9,1,video_frames_kalash_new_filtered/video_77.mp4,Are there exactly 2 fruits?,,no,"[208, 214, 218, 219, 220, 221, 222, 223, 226, 227]",10,10,10,10,5,7,9,10,10,10,"[10, 10, 10, 10, 5, 7, 9, 10, 10, 10]",yes,,60359,2026-05-11T11:18:16.335446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sandra,38,1,video_frames_kalash_new_filtered/46.webm,Is the tape recorder in contact with the magazine?,,yes,"[29, 30, 31, 32, 33, 37, 38, 39, 40, 41]",10,10,10,10,10,7,10,10,10,10,"[10, 10, 10, 10, 10, 7, 10, 10, 10, 10]",yes,,27087,2026-05-11T11:18:46.664708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sandra,14,1,video_frames_kalash_new_filtered/video_123.mp4,Is the red cap attached to the popcorn container?,,yes,"[61, 62, 74, 75, 88, 90, 91, 94, 96, 97]",10,10,10,10,10,10,10,10,10,9,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 9]",yes,,43357,2026-05-11T11:19:33.229842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sandra,37,1,video_frames_kalash_new_filtered/45.webm,Is the entire wooden block touching the wire?,,yes,"[0, 1, 2, 3, 7, 13, 14, 15, 16, 17]",1,1,1,1,8,9,10,10,10,10,"[1, 1, 1, 1, 8, 9, 10, 10, 10, 10]",yes,,34680,2026-05-11T11:20:11.109496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sandra,29,1,video_frames_kalash_new_filtered/video_836.mp4,Is the glass on the book?,,no,"[59, 62, 68, 70, 76, 96, 100, 104, 106, 107]",10,10,10,10,8,10,10,10,10,10,"[10, 10, 10, 10, 8, 10, 10, 10, 10, 10]",yes,,48091,2026-05-11T11:21:02.406613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sandra,39,1,video_frames_kalash_new_filtered/48.webm,Is green glass in contact with the table?,,yes,"[19, 20, 21, 22, 30, 33, 34, 35, 36, 37]",10,10,10,9,6,10,10,10,10,10,"[10, 10, 10, 9, 6, 10, 10, 10, 10, 10]",yes,,41458,2026-05-11T11:21:47.075381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sandra,49,1,video_frames_kalash_new_filtered/136.webm,Is the person holding a camera string?,,yes,"[9, 10, 11, 12, 14, 24, 25, 26, 27, 28]",2,2,2,5,7,8,10,10,10,10,"[2, 2, 2, 5, 7, 8, 10, 10, 10, 10]",yes,,49956,2026-05-11T11:22:40.268733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sandra,42,1,video_frames_kalash_new_filtered/80.webm,Is the person touching the white object?,,"[no, no]","[7, 8, 9, 10, 11, 16, 31, 32, 33, 34]",10,10,10,10,10,9,10,10,10,10,"[10, 10, 10, 10, 10, 9, 10, 10, 10, 10]",yes,,35983,2026-05-11T11:23:19.498516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sandra,33,1,video_frames_kalash_new_filtered/22.webm,Is the comb touching the onion,,no,"[3, 4, 5, 6, 7, 9, 15, 16, 17, 18]",10,10,10,10,10,2,5,6,6,8,"[10, 10, 10, 10, 10, 2, 5, 6, 6, 8]",yes,,66244,2026-05-11T11:24:28.956342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sandra,46,1,video_frames_kalash_new_filtered/124.webm,Is there water splatter beneath the wiping cloth?,,yes,"[8, 9, 10, 11, 13, 52, 53, 54, 63, 64]",10,10,10,10,4,1,1,2,4,4,"[10, 10, 10, 10, 4, 1, 1, 2, 4, 4]",yes,,84017,2026-05-11T11:25:56.181360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sandra,43,1,video_frames_kalash_new_filtered/102.webm,Is the person touching the rubiks cube?,,"[no, no]","[10, 11, 12, 13, 14, 16, 43, 44, 45, 46]",8,7,7,7,6,10,9,10,10,10,"[8, 7, 7, 7, 6, 10, 9, 10, 10, 10]",yes,,102230,2026-05-11T11:27:41.611278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sandra,8,1,video_frames_kalash_new_filtered/video_69.mp4,Is the onion being dropped into the footwear?,,no,"[369, 373, 377, 382, 387, 391, 395, 403, 425, 437]",10,10,5,5,5,7,8,8,8,9,"[10, 10, 5, 5, 5, 7, 8, 8, 8, 9]",no,It looks like the shoe is further away from the hand and not next to the hand.,130122,2026-05-11T11:29:54.925678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sandra,24,1,video_frames_kalash_new_filtered/video_316.mp4,Is there an oil bottle on the table?,,"[yes, yes]","[430, 432, 434, 435, 437, 508, 550, 553, 558, 560]",10,10,10,10,10,5,10,10,10,10,"[10, 10, 10, 10, 10, 5, 10, 10, 10, 10]",yes,,29035,2026-05-11T11:30:27.144556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sandra,6,1,video_frames_kalash_new_filtered/video_64.mp4,Is the plastic lid placed on the transparent tumbler?,,no,"[550, 555, 569, 573, 574, 578, 581, 589, 594, 621]",10,10,9,10,10,10,10,10,10,10,"[10, 10, 9, 10, 10, 10, 10, 10, 10, 10]",yes,,53088,2026-05-11T11:31:23.438095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sandra,3,1,video_frames_kalash_new_filtered/video_35.mp4,Is the pen touching the book?,,"[no, no]","[351, 373, 375, 381, 387, 397, 404, 407, 410, 412]",10,7,8,10,7,7,10,10,2,8,"[10, 7, 8, 10, 7, 7, 10, 10, 2, 8]",yes,,83941,2026-05-11T11:32:50.589235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sandra,17,1,video_frames_kalash_new_filtered/video_140.mp4,Is there green leaf in the mixing bowl?,,"[yes, yes]","[601, 603, 605, 606, 621, 633, 635, 636, 640, 643]",2,2,2,2,2,7,7,8,8,8,"[2, 2, 2, 2, 2, 7, 7, 8, 8, 8]",no,"Not very identifiable if it is a green ""leaf"".",123053,2026-05-11T11:34:56.841608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sandra,47,1,video_frames_kalash_new_filtered/127.webm,Is the drawer closed?,,yes,"[4, 5, 6, 7, 8, 11, 13, 14, 15, 16]",10,10,10,10,10,9,10,10,10,10,"[10, 10, 10, 10, 10, 9, 10, 10, 10, 10]",yes,,28441,2026-05-11T11:35:28.512977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sandra,10,1,video_frames_kalash_new_filtered/video_80.mp4,Are there exactly 2 tumblers?,,yes,"[21, 36, 34, 36, 40, 45, 47, 48, 49, 50]",9,6,6,8,8,9,10,10,10,"[9, 6, 6, 6, 8, 8, 9, 10, 10, 10]",yes,,66307,2026-05-11T11:36:38.033776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sandra,15,1,video_frames_kalash_new_filtered/video_132.mp4,Are there exactly 3 blue cups on the table?,,"[yes, yes]","[136, 138, 140, 144, 148, 154, 201, 207, 208, 210]",10,9,7,9,10,7,10,9,10,10,"[10, 9, 7, 9, 10, 7, 10, 9, 10, 10]",yes,,37592,2026-05-11T11:37:18.841608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sandra,48,1,video_frames_kalash_new_filtered/133.webm,Are there pencils in the box?,,"[yes, yes]","[10, 11, 12, 13, 14, 16, 27, 28, 29, 30]",10,10,10,10,10,7,10,10,10,10,"[10, 10, 10, 10, 10, 7, 10, 10, 10, 10]",yes,,29077,2026-05-11T11:37:51.133019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sandra,4,1,video_frames_kalash_new_filtered/video_44.mp4,Is the red cup on the wooden board?,,no,"[26, 29, 33, 37, 79, 82, 86, 91, 119, 123]",7,6,4,3,2,3,4,6,10,10,"[7, 6, 4, 3, 2, 3, 4, 6, 10, 10]",yes,,113881,2026-05-11T11:39:48.223194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sandra,41,1,video_frames_kalash_new_filtered/77.webm,Is the orange object on the right of the green watch?,,yes,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 12]",10,10,10,10,10,1,9,10,10,10,"[10, 10, 10, 10, 10, 1, 9, 10, 10, 10]",no,The green color is not very distinguishable.,52150,2026-05-11T11:40:43.614749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sandra,1,1,video_frames_kalash_new_filtered/video_5.mp4,Is the ball closer to the pen as compared to the book?,,yes,"[100, 106, 109, 112, 113, 114, 117, 119, 120, 121]",10,10,10,3,1,3,10,10,10,10,"[10, 10, 10, 3, 1, 3, 10, 10, 10, 10]",yes,,62509,2026-05-11T11:41:49.317311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sandra,12,1,video_frames_kalash_new_filtered/video_102.mp4,Is the blue pen on the green book?,,yes,"[98, 102, 113, 117, 122, 123, 124, 128, 131, 138]",10,10,9,9,9,8,5,10,10,10,"[10, 10, 9, 9, 9, 8, 5, 10, 10, 10]",yes,,39909,2026-05-11T11:42:32.430029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sandra,28,1,video_frames_kalash_new_filtered/video_540.mp4,Are there a pair of of white shoes beneath the pair of jeans?,,"[yes, yes]","[428, 429, 430, 434, 435, 444, 531, 533, 536, 538]",10,10,10,10,10,2,5,7,9,10,"[10, 10, 10, 10, 10, 2, 5, 7, 9, 10]",no,It seems like the jeans can be either above or in front of the shoes in the first 2 images.,92135,2026-05-11T11:44:07.757092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sandra,22,1,video_frames_kalash_new_filtered/video_258.mp4,Is there a knife and spoon on the blue sofa?,,"[yes, yes]","[4, 6, 11, 13, 18, 177, 179, 182, 184, 186]",1,1,1,1,1,1,1,1,1,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",no,The blue sofa is not very identifiable.,38759,2026-05-11T11:44:49.712093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sandra,31,1,video_frames_kalash_new_filtered/11.webm,Is the person holding the wallet?,,"[no, no]","[21, 22, 23, 25, 29, 30, 31, 32, 33, 35]",10,10,7,5,2,3,9,10,10,10,"[10, 10, 7, 5, 2, 3, 9, 10, 10, 10]",yes,,49957,2026-05-11T11:45:42.864502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sandra,32,1,video_frames_kalash_new_filtered/15.webm,Is the blue lid of the container touching the table?,,"[no, no]","[31, 32, 34, 35, 36, 41, 47, 48, 49, 50]",10,10,10,10,8,10,10,7,7,9,"[10, 10, 10, 10, 8, 10, 10, 7, 7, 9]",yes,,36550,2026-05-11T11:46:22.625427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sandra,40,1,video_frames_kalash_new_filtered/58.webm,Is the white object (on top of the grey cylindrical object) closer to the right eye than the left eye?,,no,"[17, 18, 19, 20, 23, 26, 28, 30, 32, 34]",10,10,9,7,2,9,10,10,10,10,"[10, 10, 9, 7, 2, 9, 10, 10, 10, 10]",no,"The question does not specify if its right eye of the person, or if it is wrt to the image.",88210,2026-05-11T11:47:54.042477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sandra,21,1,video_frames_kalash_new_filtered/video_237.mp4,Is there a pink highlighter with black cap beside the left shoe?,,"[yes, yes]","[208, 210, 212, 214, 215, 219, 306, 309, 312, 315]",10,10,10,10,10,1,7,9,9,9,"[10, 10, 10, 10, 10, 1, 7, 9, 9, 9]",yes,,54583,2026-05-11T11:48:51.820474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sandra,50,1,video_frames_kalash_new_filtered/170.webm,Is the deodrant can on the green tile?,,yes,"[35, 36, 37, 38, 39, 43, 46, 47, 48, 49]",10,10,10,10,9,7,10,10,10,10,"[10, 10, 10, 10, 9, 7, 10, 10, 10, 10]",yes,,47925,2026-05-11T11:49:42.973949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sandra,7,1,video_frames_kalash_new_filtered/video_68.mp4,Is there an adapter beneath the paper cup?,,no,"[76, 78, 82, 83, 85, 88, 109, 110, 111, 113]",1,1,2,5,7,1,7,7,5,1,"[1, 1, 2, 5, 7, 1, 7, 7, 5, 1]",no,"Doesn't specify which paper cup, especially for 6th image.",87548,2026-05-11T11:51:13.720757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sandra,20,1,video_frames_kalash_new_filtered/video_223.mp4,Is water being poured in the transparent container with the egg yolk in it?,,"[no, no]","[747, 749, 750, 752, 755, 783, 795, 797, 801, 804]",10,10,10,10,10,2,5,7,8,9,"[10, 10, 10, 10, 10, 2, 5, 7, 8, 9]",yes,,88928,2026-05-11T11:52:45.881162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sandra,2,1,video_frames_kalash_new_filtered/video_30.mp4,Is the pen closer to the green book than the jar?,,yes,"[394, 398, 412, 455, 465, 467, 469, 470, 474, 481]",10,10,10,10,7,2,1,2,9,10,"[10, 10, 10, 10, 7, 2, 1, 2, 9, 10]",yes,,52711,2026-05-11T11:53:41.781212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
