user_id,trial_id,part,video_path,question,category,gt_answer,frames,frame_550_rating,frame_555_rating,frame_569_rating,frame_573_rating,frame_574_rating,frame_578_rating,frame_581_rating,frame_589_rating,frame_594_rating,frame_621_rating,ratings_list,good_datapoint,comment,reaction_time_ms,timestamp,,,
Kalash_Debarpan,90,2,video_frames_kalash_new_filtered/0PFL9.mp4,Is there a white label on the frame backside?,,"[yes, yes]","[106, 107, 110, 112, 114, 171, 235, 236, 237, 242]",5,5,5,5,5,5,5,5,5,5,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",no,no uncertainty dip.,68558,2026-05-15T17:40:55.904515,,,
Kalash_Debarpan,77,2,video_frames_kalash_new_filtered/0J471.mp4,Are both the feet of the girl on the ground?,,"[yes, yes]","[378, 379, 382, 386, 397, 426, 433, 440, 446, 450]",9,9,9,9,4,3,3,6,8,8,"[9, 9, 9, 9, 4, 3, 3, 6, 8, 8]",yes,,60041,2026-05-15T17:41:59.172319,,,
Kalash_Debarpan,82,2,video_frames_kalash_new_filtered/0L0KS.mp4,Is the man holding a phone in his left hand?,,"[yes, yes]","[316, 319, 320, 323, 325, 327, 368, 372, 374, 377]",9,9,9,8,5,3,7,8,9,9,"[9, 9, 9, 8, 5, 3, 7, 8, 9, 9]",yes,,54678,2026-05-16T04:41:38.771539,,,
Kalash_Debarpan,54,2,video_frames_kalash_new_filtered/0CX32.mp4,Are there 2 bottles on the table?,,"[yes, yes]","[0, 1, 6, 7, 40, 139, 144, 150, 154, 155]",5,5,5,5,5,5,5,5,5,5,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",no,can not count no of bottles.,26148,2026-05-16T04:42:08.118532,,,
Kalash_Debarpan,66,2,video_frames_kalash_new_filtered/0G2SC.mp4,Are there pictures on the fridge?,,"[yes, yes]","[500, 502, 505, 507, 509, 535, 541, 542, 547, 550]",9,9,9,8,7,4,6,8,9,9,"[9, 9, 9, 8, 7, 4, 6, 8, 9, 9]",no,change the qsn-> Are there papers and magnets on the fridge door?,379452,2026-05-16T04:48:30.773635,,,
Kalash_Debarpan,58,2,video_frames_kalash_new_filtered/0DJ4I.mp4,Is the boy in red shirt holding a red carry bag?,,"[yes, yes]","[106, 108, 110, 114, 137, 177, 178, 180, 182, 184]",9,9,9,8,3,5,7,7,9,9,"[9, 9, 9, 8, 3, 5, 7, 7, 9, 9]",no,change the qsn->  Is the boy in red shirt holding a red bag?,85158,2026-05-16T04:49:59.139713,,,
Kalash_Debarpan,51,2,video_frames_kalash_new_filtered/0BLSL.mp4,Is the glass being kept on the kitchen table top?,,"[no, no]","[503, 504, 505, 506, 512, 513, 515, 518, 520, 521]",5,5,5,5,5,5,5,5,5,5,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",no,glass not visible in later images.,63353,2026-05-16T04:51:05.696819,,,
Kalash_Debarpan,94,2,video_frames_kalash_new_filtered/0RJ18.mp4,Is the person holding a bottle?,,"[yes, yes]","[102, 105, 107, 111, 121, 321, 322, 324, 326, 329]",10,10,10,10,5,7,7,7,7,7,"[10, 10, 10, 10, 5, 7, 7, 7, 7, 7]",yes,,41143,2026-05-16T04:51:50.028385,,,
Kalash_Debarpan,52,2,video_frames_kalash_new_filtered/0BX9N.mp4,Does the woman have 2 arms?,,"[yes, yes]","[231, 238, 245, 252, 259, 293, 294, 295, 296, 326]",10,10,9,5,4,9,9,10,10,10,"[10, 10, 9, 5, 4, 9, 9, 10, 10, 10]",yes,,44734,2026-05-16T04:52:37.951612,,,
Kalash_Debarpan,84,2,video_frames_kalash_new_filtered/0M2DO.mp4,Is there a red towel hanging on the black rod near the ceiling?,,"[yes, yes]","[74, 75, 77, 84, 87, 124, 132, 133, 139, 146]",10,10,10,9,9,8,6,7,9,10,"[10, 10, 10, 9, 9, 8, 6, 7, 9, 10]",yes,,204842,2026-05-16T04:56:06.001764,,,
Kalash_Debarpan,89,2,video_frames_kalash_new_filtered/0OE6M.mp4,Is there a person behind the boy with spectacles?,,"[yes, yes]","[213, 215, 216, 217, 221, 245, 283, 292, 294, 295]",10,10,10,10,9,6,8,9,9,9,"[10, 10, 10, 10, 9, 6, 8, 9, 9, 9]",yes,,78564,2026-05-16T04:57:27.791724,,,
Kalash_Debarpan,59,2,video_frames_kalash_new_filtered/0DJ6R.mp4,Is there a phone in the drawer?,,yes,"[150, 152, 155, 157, 159, 164, 168, 173, 179, 189]",10,10,10,8,5,6,8,9,10,10,"[10, 10, 10, 8, 5, 6, 8, 9, 10, 10]",yes,,75908,2026-05-16T04:58:46.901473,,,
Kalash_Debarpan,83,2,video_frames_kalash_new_filtered/0M1PW.mp4,Are there 2 breads in the electric grill?,,"[yes, yes]","[4, 6, 8, 14, 74, 180, 181, 182, 183, 185]",5,5,5,5,5,5,5,5,5,5,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",no,full occlusion does not mean uncertainty,36390,2026-05-16T04:59:26.492107,,,
Kalash_Debarpan,70,2,video_frames_kalash_new_filtered/0HD9F.mp4,Are there 3 black cylindrical containers placed one on top of the other?,,no,"[58, 60, 61, 62, 65, 83, 91, 92, 93, 98]",8,8,8,8,8,5,8,8,8,8,"[8, 8, 8, 8, 8, 5, 8, 8, 8, 8]",yes,,166128,2026-05-16T05:02:15.846133,,,
Kalash_Debarpan,69,2,video_frames_kalash_new_filtered/0HD0T.mp4,Is there a transparent plastic container over the orange container?,,"[yes, yes]","[389, 394, 398, 406, 409, 423, 453, 455, 456, 462]",10,10,10,9,8,8,9,9,9,9,"[10, 10, 10, 9, 8, 8, 9, 9, 9, 9]",no,change the qsn-> Is there a transparent plastic container on top of the orange container?,115802,2026-05-16T05:04:14.847036,,,
Kalash_Debarpan,98,2,video_frames_kalash_new_filtered/0UFGC.mp4,Is there a laptop on the dining table?,,"[yes, yes]","[24, 25, 30, 31, 35, 45, 67, 74, 79, 82]",5,5,5,5,5,5,5,5,5,5,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",no,complete occlusion,33484,2026-05-16T05:04:51.530459,,,
Kalash_Debarpan,93,2,video_frames_kalash_new_filtered/0R6K4.mp4,Is the glass in contact with the persons mouth?,,no,"[236, 239, 241, 242, 251, 261, 263, 264, 267, 272]",9,8,5,3,6,8,9,9,9,9,"[9, 8, 5, 3, 6, 8, 9, 9, 9, 9]",yes,,56551,2026-05-16T05:05:51.277577,,,
Kalash_Debarpan,100,2,video_frames_kalash_new_filtered/0UZ0Y.mp4,Is the girl wearing spectacles?,,"[yes, yes]","[59, 60, 62, 65, 66, 70, 98, 99, 100, 101]",10,10,10,8,6,5,8,8,8,8,"[10, 10, 10, 8, 6, 5, 8, 8, 8, 8]",yes,,62736,2026-05-16T05:06:57.220083,,,
Kalash_Debarpan,57,2,video_frames_kalash_new_filtered/0DDYA.mp4,Is there a cup in between the womans arms?,,yes,"[165, 170, 172, 196, 580, 682, 685, 689, 695, 715]",8,9,8,8,5,8,9,9,9,9,"[8, 9, 8, 8, 5, 8, 9, 9, 9, 9]",yes,,86652,2026-05-16T05:08:27.079220,,,
Kalash_Debarpan,96,2,video_frames_kalash_new_filtered/0RP6B.mp4,Has the woman sat on the chair?,,no,"[422, 423, 426, 427, 430, 441, 444, 445, 447, 451]",9,9,9,8,5,7,8,9,9,10,"[9, 9, 9, 8, 5, 7, 8, 9, 9, 10]",yes,,42400,2026-05-16T05:09:12.692118,,,
Kalash_Debarpan,74,2,video_frames_kalash_new_filtered/0IFCL.mp4,Is the man wearing a baseball cap?,,"[yes, yes]","[199, 202, 208, 210, 231, 418, 419, 420, 424, 430]",10,10,10,10,5,9,10,10,10,10,"[10, 10, 10, 10, 5, 9, 10, 10, 10, 10]",no,change the qsn-> Is the man wearing a cap?,70324,2026-05-16T05:10:26.205047,,,
Kalash_Debarpan,97,2,video_frames_kalash_new_filtered/0RSFD.mp4,Is there a microwave in the corner of the kitchen?,,"[yes, yes]","[453, 455, 457, 462, 468, 536, 770, 772, 774, 776]",10,10,10,10,9,7,9,10,10,10,"[10, 10, 10, 10, 9, 7, 9, 10, 10, 10]",yes,,145093,2026-05-16T05:12:54.520819,,,
